Auktion;Art;Klas.;Sort;Redskab;MSC;SeaPacked;Ks;Kilo;Slant;Ialt;Pris;Total;Område;Dato;Redskab;Sælger;Sælger navn;Sælger adresse;Post nr.;By;Land;Tlf;Email;Landingsdato;Fangst start;Fangst slut;FAO;Latin;Parti nr.
Skagen;Skærising;A;1;TRAWL;FALSK;FALSK;0;0;2;2;45;90;27. 3A;02-10-2020;OTB;8542;Skagen Samlecentral;Auktionsvej;9990;Skagen;Denmark;;;02-10-2020;;;WIT;Glyptocephalus Cynoglossus;2,10202E+11
Hirtshals;Skærising;A;2;;FALSK;FALSK;4;35;0;140;33;4620;27.3.AN;02-10-2020;;FFHI;F. F. Hirtshals;J. Fibigersgade 16;9850;Hirtshals;Denmark;98941437;;02-10-2020;;;WIT;Glyptocephalus Cynoglossus;2,10202E+11
Strandby;Skærising;A;2;;FALSK;FALSK;7;35;0;245;33;8085;;02-10-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;02-10-2020;;;WIT;Glyptocephalus Cynoglossus;21020205202
Skagen;Skærising;A;2;TRAWL;FALSK;FALSK;0;0;3;3;30;75;27. 3A;02-10-2020;OTB;8542;Skagen Samlecentral;Auktionsvej;9990;Skagen;Denmark;;;02-10-2020;;;WIT;Glyptocephalus Cynoglossus;2,10202E+11
Skagen;Skærising;A;2;TRAWL;FALSK;FALSK;1;0;30;30;31;930;27. 3AN;02-10-2020;OTB;S 226;"S 226 "" Emmely Pilegaard""";Sct. Laurentii Vej 39;9990;Skagen;Denmark;22821284;;02-10-2020;30-09-2020;01-10-2020;WIT;Glyptocephalus Cynoglossus;2,10202E+11
Skagen;Skærising;A;2;TRAWL;FALSK;FALSK;1;0;11;11;33;363;27. 3A;02-10-2020;OTB;8542;Skagen Samlecentral;Auktionsvej;9990;Skagen;Denmark;;;02-10-2020;;;WIT;Glyptocephalus Cynoglossus;2,10202E+11
Strandby;Skærising;A;3;;FALSK;FALSK;4;35;21;126;15;1827;;02-10-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;02-10-2020;;;WIT;Glyptocephalus Cynoglossus;21020205103
Hirtshals;Skærising;E;2;TRAWL;FALSK;FALSK;1;0;33;33;32;1056;27.3.AN;02-10-2020;OTB;HM 127;"HM 127  ""Karen Nielsen""";Bytorvet;7730;Hanstholm;Denmark;4797603255;;02-10-2020;28-09-2020;01-10-2020;WIT;Glyptocephalus Cynoglossus;2,10202E+11
Hirtshals;Skærising;E;2;VOD;FALSK;FALSK;2;35;32;67;33;2211;27.3.AN;02-10-2020;SDN;FFHI;F. F. Hirtshals;J. Fibigersgade 16;9850;Hirtshals;Denmark;98941437;;02-10-2020;;;WIT;Glyptocephalus Cynoglossus;2,10202E+11
Strandby;Torsk;A;2;;FALSK;FALSK;2;25;0;50;39;1925;;02-10-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;02-10-2020;;;COD;Gadus Morhua;2,10202E+11
Strandby;Torsk;A;3;;FALSK;FALSK;1;25;0;25;34;844;;02-10-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;02-10-2020;;;COD;Gadus Morhua;2,10202E+11
Skagen;Torsk;A;4;TRAWL;FALSK;FALSK;0;0;6;6;25;147;27. 3AN;02-10-2020;OTB;S 226;"S 226 "" Emmely Pilegaard""";Sct. Laurentii Vej 39;9990;Skagen;Denmark;22821284;;02-10-2020;30-09-2020;01-10-2020;COD;Gadus Morhua;2,10202E+11
Strandby;Torsk;E;2;;FALSK;FALSK;2;25;15;40;46;1820;;02-10-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;02-10-2020;;;COD;Gadus Morhua;2,10202E+11
Hanstholm;Torsk;E;4;GARN;FALSK;SAND;5;20;19;99;27.25;2698;27.3.AN;02-10-2020;GNS;L 625;"L 625  ""Maritana""";Auktionsgade 30;7730;Hanstholm;Denmark;;;02-10-2020;29-09-2020;01-10-2020;COD;Gadus Morhua;2,10202E+11
Strandby;Torsk;E;4;;FALSK;FALSK;2;25;0;50;28;1413;;02-10-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;02-10-2020;;;COD;Gadus Morhua;21020209801
Skagen;Torsk;E;4;TRAWL;FALSK;FALSK;1;0;12;12;26;312;27. 3A;02-10-2020;OTB;8542;Skagen Samlecentral;Auktionsvej;9990;Skagen;Denmark;;;02-10-2020;;;COD;Gadus Morhua;2,10202E+11
Skagen;Torsk;E;4;TRAWL;FALSK;FALSK;4;25;16;91;27;2457;27. 3A;02-10-2020;OTB;8542;Skagen Samlecentral;Auktionsvej;9990;Skagen;Denmark;;;02-10-2020;;;COD;Gadus Morhua;2,10202E+11
Strandby;Havtaske;A;4;;FALSK;FALSK;1;35;0;35;31;1068;;05-10-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;05-10-2020;;;MON;Lophius Piscatorius;51020205301
Strandby;Jomfruhummer;E;2;TRAWL;SAND;FALSK;1;15;0;15;77;1155;27.3.AS;05-10-2020;OTB;SG 115;SG 115 Cecilie;;;;Denmark;;;05-10-2020;02-10-2020;03-10-2020;NEP;Nephrobs Norvegicus;5102020201
Strandby;Kulmule;A;2;;SAND;FALSK;1;25;0;25;22;550;;05-10-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;05-10-2020;;;HKE;Merluccius Merluccius;51020203402
Strandby;Rødspætte;A;1;;SAND;FALSK;1;0;20;20;27.5;550;;05-10-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;05-10-2020;;;PLE;Pleuronectes Platessa;5102020801
Hanstholm;Torsk;E;2;TRAWL;FALSK;SAND;2;25;0;50;54;2700;27.4.B;05-10-2020;OTB;GG 150;"GG 150 ""Älvsborg""";;;;Denmark;;gg150alvsborg@hotmail.com;05-10-2020;28-09-2020;03-10-2020;COD;Gadus Morhua;5,10202E+11
Strandby;Torsk;E;2;;FALSK;FALSK;1;0;26;26;44;1131;;05-10-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;05-10-2020;;;COD;Gadus Morhua;51020204501
Hanstholm;Torsk;E;4;TRAWL;FALSK;SAND;5;20;0;100;30;3025;27.4.B;05-10-2020;OTB;GG 150;"GG 150 ""Älvsborg""";;;;Denmark;;gg150alvsborg@hotmail.com;05-10-2020;28-09-2020;03-10-2020;COD;Gadus Morhua;5,10202E+11
Strandby;Torsk;E;4;;FALSK;FALSK;2;25;9;34;34;1139;;05-10-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;05-10-2020;;;COD;Gadus Morhua;51020204301
Strandby;Blæksprutte;E;2;;FALSK;FALSK;2;25;17;42;51;2142;;06-10-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;06-10-2020;;;CEP;Cephalopoda;61020209101
Strandby;Jomfruhummer;E;2;TRAWL;SAND;FALSK;1;20;0;20;63;1260;27.3.AN;06-10-2020;OTB;HG 75;HG 75;;;;Denmark;;;06-10-2020;05-10-2020;05-10-2020;NEP;Nephrobs Norvegicus;6102020401
Strandby;Kuller;A;1;;SAND;FALSK;1;0;11;11;32;352;;06-10-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;06-10-2020;;;HAD;Melanogrammus Aeglefinus;61020205501
Skagen;Kuller;A;1;TRAWL;SAND;FALSK;1;0;5;5;29;143;27. 3A;06-10-2020;OTB;8542;Skagen Samlecentral;Auktionsvej;9990;Skagen;Denmark;;;06-10-2020;;;HAD;Melanogrammus Aeglefinus;61020204601
Skagen;Kuller;A;2;TRAWL;SAND;FALSK;0;0;2;2;16;24;27. 3A;06-10-2020;OTB;8542;Skagen Samlecentral;Auktionsvej;9990;Skagen;Denmark;;;06-10-2020;;;HAD;Melanogrammus Aeglefinus;61020204701
Hanstholm;Kuller;E;1;FLY;SAND;SAND;3;25;15;65;26;1658;27.2.A2;06-10-2020;SSC;AG 7 LS;AG 7 LS “Astrid”;;;;Norway;;;06-10-2020;;;HAD;Melanogrammus Aeglefinus;6,10202E+11
Strandby;Kulmule;A;1;;SAND;FALSK;3;25;15;65;28;1836;;06-10-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;06-10-2020;;;HKE;Merluccius Merluccius;61020206801
Strandby;Kulmule;A;2;;SAND;FALSK;3;25;0;75;22;1669;;06-10-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;06-10-2020;;;HKE;Merluccius Merluccius;61020207002
Strandby;Lange;A;1;;SAND;FALSK;1;0;7;7;27;189;;06-10-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;06-10-2020;;;LIN;Molva Molva;61020205801
Strandby;Lange;A;2;;SAND;FALSK;1;0;26;26;26;676;;06-10-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;06-10-2020;;;LIN;Molva Molva;61020205701
Skagen;Lange;A;2;TRAWL;SAND;FALSK;0;0;2;2;24;47;27. 3A;06-10-2020;OTB;8542;Skagen Samlecentral;Auktionsvej;9990;Skagen;Denmark;;;06-10-2020;;;LIN;Molva Molva;61020203501
Hanstholm;Lange;E;1;KROG;FALSK;FALSK;4;35;0;140;20;2800;27.4.A;06-10-2020;LLS;Ø 123 H;Ø 123 H (Samler);;;;Norway;;;06-10-2020;;;LIN;Molva Molva;6,10202E+11
Skagen;Lange;E;2;GARN;SAND;FALSK;1;0;22;22;30;666;27. 3A;06-10-2020;GNS;8542;Skagen Samlecentral;Auktionsvej;9990;Skagen;Denmark;;;06-10-2020;;;LIN;Molva Molva;61020206101
Strandby;Lyssej;A;3;;FALSK;FALSK;1;25;0;25;29;713;;06-10-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;06-10-2020;;;POL;Pollachius Pollachius;61020205101
Strandby;Mørksej;A;3;;SAND;FALSK;2;35;0;70;13;875;;06-10-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;06-10-2020;;;POK;Pollachius Virens;61020209001
Strandby;Mørksej;A;3;;SAND;FALSK;1;35;0;35;13;438;;06-10-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;06-10-2020;;;POK;Pollachius Virens;61020209002
Strandby;Pighvar;E;4;;FALSK;FALSK;1;0;3;3;61;153;;06-10-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;06-10-2020;;;TUR;Psetta Maxima;61020204601
Strandby;Rødspætte;A;4;;SAND;FALSK;2;35;0;70;14;980;;06-10-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;06-10-2020;;;PLE;Pleuronectes Platessa;61020203501
Strandby;Torsk;A;2;;FALSK;FALSK;2;25;19;44;46;2002;;06-10-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;06-10-2020;;;COD;Gadus Morhua;61020208401
Strandby;Torsk;A;3;;FALSK;FALSK;1;25;0;25;40;1000;;06-10-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;06-10-2020;;;COD;Gadus Morhua;61020208601
Hanstholm;Torsk;E;2;FLY;SAND;SAND;2;25;0;50;47;2350;27.2.A2;06-10-2020;SSC;AG 7 LS;AG 7 LS “Astrid”;;;;Norway;;;06-10-2020;;;COD;Gadus Morhua;6,10202E+11
Strandby;Torsk;E;2;;FALSK;FALSK;2;25;22;47;51;2374;;06-10-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;06-10-2020;;;COD;Gadus Morhua;61020207801
Strandby;Torsk;E;3;;FALSK;FALSK;1;25;0;25;39;969;;06-10-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;06-10-2020;;;COD;Gadus Morhua;61020207905
Strandby;Torsk;E;4;;FALSK;FALSK;2;25;0;50;32;1575;;06-10-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;06-10-2020;;;COD;Gadus Morhua;61020208002
Skagen;Torsk;E;4;TRAWL;FALSK;FALSK;4;25;0;100;31;3125;27. 3A;06-10-2020;OTB;8542;Skagen Samlecentral;Auktionsvej;9990;Skagen;Denmark;;;06-10-2020;;;COD;Gadus Morhua;61020202201
Strandby;Blæksprutte;A;2;;FALSK;FALSK;3;25;32;82;50;4100;;07-10-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;07-10-2020;;;CEP;Cephalopoda;71020209501
Strandby;Havtaske;A;3;;FALSK;FALSK;1;35;27;27;33;878;;07-10-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;07-10-2020;;;MON;Lophius Piscatorius;71020206401
Strandby;Havtaske;A;4;;FALSK;FALSK;2;35;0;70;30;2118;;07-10-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;07-10-2020;;;MON;Lophius Piscatorius;71020206501
Strandby;Helleflynder;E;1;;FALSK;FALSK;1;0;11;11;85;935;;07-10-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;07-10-2020;;;HAL;Hippoglossus Hippoglossus;71020204801
Hanstholm;Helleflynder;E;2;TRAWL;FALSK;SAND;1;0;13;13;113;1469;27.4.A;07-10-2020;OTB;NC 315;"NC 315 ""Viktoria""";;;;Denmark;;;07-10-2020;02-10-2020;06-10-2020;HAL;Hippoglossus Hippoglossus;7,10202E+11
Strandby;Helleflynder;E;2;;FALSK;FALSK;1;0;4;4;90;315;;07-10-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;07-10-2020;;;HAL;Hippoglossus Hippoglossus;71020205701
Strandby;Kuller;A;2;;SAND;FALSK;1;0;8;8;14;112;;07-10-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;07-10-2020;;;HAD;Melanogrammus Aeglefinus;71020206101
Strandby;Kuller;A;3;;SAND;FALSK;1;0;31;31;8;240;;07-10-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;07-10-2020;;;HAD;Melanogrammus Aeglefinus;71020206001
Hanstholm;Kuller;E;1;TRAWL;SAND;SAND;6;40;0;240;23;5400;27.4.A;07-10-2020;OTB;NC 315;"NC 315 ""Viktoria""";;;;Denmark;;;07-10-2020;02-10-2020;06-10-2020;HAD;Melanogrammus Aeglefinus;7,10202E+11
Hanstholm;Kuller;E;2;TRAWL;SAND;SAND;10;40;0;400;21;8300;27.4.A;07-10-2020;OTB;NC 315;"NC 315 ""Viktoria""";;;;Denmark;;;07-10-2020;02-10-2020;06-10-2020;HAD;Melanogrammus Aeglefinus;7,10202E+11
Hirtshals;Kuller;E;2;VG;SAND;FALSK;1;0;13;13;18;234;27.3.AN;07-10-2020;;FFHI;F. F. Hirtshals;J. Fibigersgade 16;9850;Hirtshals;Denmark;98941437;;07-10-2020;;;HAD;Melanogrammus Aeglefinus;7,10202E+11
Strandby;Kulmule;A;0;;SAND;FALSK;2;25;14;39;32;1229;;07-10-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;07-10-2020;;;HKE;Merluccius Merluccius;71020206701
Strandby;Kulmule;A;1;;SAND;FALSK;5;25;0;125;25;3156;;07-10-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;07-10-2020;;;HKE;Merluccius Merluccius;71020206801
Strandby;Kulmule;A;2;;SAND;FALSK;5;25;0;125;21;2656;;07-10-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;07-10-2020;;;HKE;Merluccius Merluccius;71020207103
Strandby;Kulmule;A;3;;SAND;FALSK;3;25;0;75;14;1031;;07-10-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;07-10-2020;;;HKE;Merluccius Merluccius;71020207202
Strandby;Lange;A;1;;SAND;FALSK;1;0;10;10;19;185;;07-10-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;07-10-2020;;;LIN;Molva Molva;71020204701
Strandby;Lange;A;2;;SAND;FALSK;1;0;9;9;22;194;;07-10-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;07-10-2020;;;LIN;Molva Molva;71020207501
Strandby;Mørksej;A;3;;SAND;FALSK;1;35;0;35;16;546;;07-10-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;07-10-2020;;;POK;Pollachius Virens;71020209303
Strandby;Mørksej;A;3;;SAND;FALSK;1;35;38;38;16;608;;07-10-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;07-10-2020;;;POK;Pollachius Virens;71020209301
Hirtshals;Pighvar;E;4;;FALSK;FALSK;1;25;0;25;62;1550;27.3.AN;07-10-2020;;FFHI;F. F. Hirtshals;J. Fibigersgade 16;9850;Hirtshals;Denmark;98941437;;07-10-2020;;;TUR;Psetta Maxima;7,10202E+11
Strandby;Rødspætte;A;2;;SAND;FALSK;1;35;0;35;27.5;963;;07-10-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;07-10-2020;;;PLE;Pleuronectes Platessa;71020203202
Strandby;Rødspætte;A;3;;SAND;FALSK;3;35;41;111;21;2359;;07-10-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;07-10-2020;;;PLE;Pleuronectes Platessa;71020203101
Hirtshals;Rødspætte;E;1;VOD;SAND;FALSK;2;35;0;70;37;2590;27.3.AN;07-10-2020;SDN;FFHI;F. F. Hirtshals;J. Fibigersgade 16;9850;Hirtshals;Denmark;98941437;;07-10-2020;;;PLE;Pleuronectes Platessa;71020202103
Hirtshals;Rødspætte;E;2;VOD;SAND;FALSK;2;35;0;70;30;2065;27.3.AN;07-10-2020;SDN;FFHI;F. F. Hirtshals;J. Fibigersgade 16;9850;Hirtshals;Denmark;98941437;;07-10-2020;;;PLE;Pleuronectes Platessa;71020202205
Strandby;Skærising;A;2;;FALSK;FALSK;1;35;0;35;34;1199;;07-10-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;07-10-2020;;;WIT;Glyptocephalus Cynoglossus;71020204105
Strandby;Skærising;A;2;;FALSK;FALSK;2;35;0;70;37;2573;;07-10-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;07-10-2020;;;WIT;Glyptocephalus Cynoglossus;71020204103
Strandby;Slethvarre;A;2;;FALSK;FALSK;1;0;16;16;38;608;;07-10-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;07-10-2020;;;BLL;Scophthalmus Rhombus;71020205601
Strandby;Torsk;A;2;;FALSK;FALSK;1;25;0;25;48;1200;;07-10-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;07-10-2020;;;COD;Gadus Morhua;71020209002
Hirtshals;Torsk;A;4;;FALSK;FALSK;2;20;0;40;28;1120;27.3.AN;07-10-2020;;FFHI;F. F. Hirtshals;J. Fibigersgade 16;9850;Hirtshals;Denmark;98941437;;07-10-2020;;;COD;Gadus Morhua;71020206201
Strandby;Torsk;A;4;;FALSK;FALSK;3;25;20;70;28;1978;;07-10-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;07-10-2020;;;COD;Gadus Morhua;71020208801
Strandby;Torsk;E;2;;FALSK;FALSK;2;25;0;50;48;2400;;07-10-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;07-10-2020;;;COD;Gadus Morhua;71020208402
Hanstholm;Torsk;E;4;;FALSK;FALSK;1;0;12;12;29;342;;07-10-2020;;SAMLER;Hanstholm Samlecentral A/S;Auktionsgade 30;7730;Hanstholm;Denmark;;;07-10-2020;;;COD;Gadus Morhua;7,10202E+11
Hanstholm;Torsk;E;4;TRAWL;FALSK;SAND;6;20;0;120;30;3600;27.4.A;07-10-2020;OTB;NC 315;"NC 315 ""Viktoria""";;;;Denmark;;;07-10-2020;02-10-2020;06-10-2020;COD;Gadus Morhua;7,10202E+11
Hirtshals;Torsk;E;4;;FALSK;FALSK;1;20;0;20;32;640;27.3.AN;07-10-2020;;FFHI;F. F. Hirtshals;J. Fibigersgade 16;9850;Hirtshals;Denmark;98941437;;07-10-2020;;;COD;Gadus Morhua;71020205405
Hirtshals;Torsk;E;4;;FALSK;FALSK;1;20;12;12;33;390;27.3.AN;07-10-2020;;FFHI;F. F. Hirtshals;J. Fibigersgade 16;9850;Hirtshals;Denmark;98941437;;07-10-2020;;;COD;Gadus Morhua;71020205401
Strandby;Torsk;E;4;;FALSK;FALSK;1;25;29;29;33;964;;07-10-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;07-10-2020;;;COD;Gadus Morhua;71020208201
Strandby;Jomfruhummer;E;2;TRAWL;SAND;FALSK;1;20;0;20;53;1065;27.3.AN;08-10-2020;OTB;HV 99;Torben Østergaard;;9990;Skagen;Denmark;;;08-10-2020;07-10-2020;07-10-2020;NEP;Nephrobs Norvegicus;81020201301
Strandby;Jomfruhummer;E;2;TRAWL;SAND;FALSK;1;20;0;20;54;1075;27.3.AN;08-10-2020;OTB;hm 492;Hm 492;;;;Denmark;;;08-10-2020;07-10-2020;07-10-2020;NEP;Nephrobs Norvegicus;8102020801
Strandby;Jomfruhummer;E;2;TRAWL;SAND;FALSK;1;20;0;20;54;1085;27.3.AN;08-10-2020;OTB;HG 75;HG 75;;;;Denmark;;;08-10-2020;07-10-2020;07-10-2020;NEP;Nephrobs Norvegicus;81020201504
Strandby;Kuller;A;1;;SAND;FALSK;2;35;21;56;22;1204;;08-10-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;08-10-2020;;;HAD;Melanogrammus Aeglefinus;81020205301
Strandby;Kuller;A;2;;SAND;FALSK;1;0;12;12;10;120;;08-10-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;08-10-2020;;;HAD;Melanogrammus Aeglefinus;81020207201
Hirtshals;Kuller;E;2;VG;SAND;FALSK;1;0;10;10;12;114;27.3.AN;08-10-2020;;FFHI;F. F. Hirtshals;J. Fibigersgade 16;9850;Hirtshals;Denmark;98941437;;08-10-2020;;;HAD;Melanogrammus Aeglefinus;8,10202E+11
Hirtshals;Kuller;E;2;VOD;SAND;FALSK;12;30;0;360;18;6300;27.3.AN;08-10-2020;SDN;L 40;"L 40 ""Thomas Billy""";Auktionsgade 30;7730;Hanstholm;Denmark;;;08-10-2020;05-10-2020;07-10-2020;HAD;Melanogrammus Aeglefinus;8,10202E+11
Strandby;Kulmule;A;3;;SAND;FALSK;2;25;23;48;12;588;;08-10-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;08-10-2020;;;HKE;Merluccius Merluccius;81020209102
Strandby;Lange;A;1;;SAND;FALSK;1;0;44;44;19;814;;08-10-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;08-10-2020;;;LIN;Molva Molva;81020207701
Strandby;Lange;A;2;;SAND;FALSK;1;0;27;27;21;554;;08-10-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;08-10-2020;;;LIN;Molva Molva;81020207801
Hanstholm;Lange;E;1;TRAWL;SAND;SAND;2;30;0;60;17;1005;27.4.A;08-10-2020;OTB;HM 128;"HM 128 ""Borkumrif""";Bytorvet 34;7730;Hanstholm;Denmark;40364934 (Flemm);;08-10-2020;30-09-2020;07-10-2020;LIN;Molva Molva;8,10202E+11
Strandby;Makrel;A;1;;FALSK;FALSK;1;0;17;17;11;179;;08-10-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;08-10-2020;;;MAC;Scomber Scombrus;81020205601
Strandby;Makrel;A;2;;FALSK;FALSK;1;0;22;22;9;187;;08-10-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;08-10-2020;;;MAC;Scomber Scombrus;81020205901
Hirtshals;Rødspætte;E;2;VOD;SAND;FALSK;2;30;0;60;29;1740;27.3.AN;08-10-2020;SDN;L 212;"L 212 ""Agnes""";Ørnevej 11;7620;Lemvig;Denmark;;;08-10-2020;05-10-2020;07-10-2020;PLE;Pleuronectes Platessa;81020202202
Strandby;Skærising;A;3;;FALSK;FALSK;5;35;0;175;12;2048;;08-10-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;08-10-2020;;;WIT;Glyptocephalus Cynoglossus;81020204903
Strandby;Skærising;A;3;;FALSK;FALSK;1;35;0;35;12;417;;08-10-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;08-10-2020;;;WIT;Glyptocephalus Cynoglossus;81020204901
Strandby;Torsk;A;2;;FALSK;FALSK;3;25;20;70;45;3115;;08-10-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;08-10-2020;;;COD;Gadus Morhua;8,10202E+11
Strandby;Torsk;A;3;;FALSK;FALSK;1;25;0;25;42;1044;;08-10-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;08-10-2020;;;COD;Gadus Morhua;8,10202E+11
Strandby;Torsk;A;3;;FALSK;FALSK;1;25;0;25;43;1081;;08-10-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;08-10-2020;;;COD;Gadus Morhua;8,10202E+11
Strandby;Torsk;A;4;;FALSK;FALSK;3;25;21;71;31;2201;;08-10-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;08-10-2020;;;COD;Gadus Morhua;8,10202E+11
Strandby;Torsk;E;2;;FALSK;FALSK;2;25;19;44;55;2398;;08-10-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;08-10-2020;;;COD;Gadus Morhua;8,10202E+11
Strandby;Torsk;E;3;;FALSK;FALSK;2;25;16;41;40;1640;;08-10-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;08-10-2020;;;COD;Gadus Morhua;8,10202E+11
