Auktion;Art;Klas.;Sort;Redskab;MSC;SeaPacked;Ks;Kilo;Slant;Ialt;Pris;Total;Område;Dato;Redskab;Sælger;Sælger navn;Sælger adresse;Post nr.;By;Land;Tlf;Email;Landingsdato;Fangst start;Fangst slut;FAO;Latin;Parti nr.
Hirtshals;Torsk;A;4;;FALSE;FALSE;1;20,00;12,00;12,00;35,00;420,00;27.3.AN;17-11-2020;;FFHI;F. F. Hirtshals;J. Fibigersgade 16;9850;Hirtshals;Denmark;98941437;;17-11-2020;;;COD;Gadus Morhua;1711202011201
Strandby;Torsk;B;9;;FALSE;FALSE;0;0,00;3,50;3,50;15,00;52,50;;17-11-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;17-11-2020;;;COD;Gadus Morhua;171120206901
Hanstholm;Torsk;E;1;FLY;FALSE;TRUE;2;0,00;39,00;39,00;35,00;1365,00;27.4.A;17-11-2020;SSC;VA 97 M;"VA 97 M ""Nordsö""";;;;Norway;;;17-11-2020;;;COD;Gadus Morhua;1711202018001
Hirtshals;Torsk;E;2;;FALSE;FALSE;1;25,00;23,00;23,00;61,00;1403,00;27.3.AN;17-11-2020;;FFHI;F. F. Hirtshals;J. Fibigersgade 16;9850;Hirtshals;Denmark;98941437;;17-11-2020;;;COD;Gadus Morhua;1711202010101
Hirtshals;Torsk;E;4;;FALSE;FALSE;1;20,00;0,00;20,00;38,00;760,00;27.3.AN;17-11-2020;;FFHI;F. F. Hirtshals;J. Fibigersgade 16;9850;Hirtshals;Denmark;98941437;;17-11-2020;;;COD;Gadus Morhua;1711202010302
Hirtshals;Torsk;E;4;;FALSE;FALSE;2;20,00;16,00;36,00;40,00;1440,00;27.3.AN;17-11-2020;;FFHI;F. F. Hirtshals;J. Fibigersgade 16;9850;Hirtshals;Denmark;98941437;;17-11-2020;;;COD;Gadus Morhua;1711202010301
Strandby;Torsk;E;4;;FALSE;FALSE;4;25,00;24,00;99,00;36,75;3638,25;;17-11-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;17-11-2020;;;COD;Gadus Morhua;171120205301
Hanstholm;Torsk;A;2;TRAWL;FALSE;TRUE;1;0,00;26,00;26,00;37,50;975,00;27.4.A;18-11-2020;OTB;H 101 AV;"H 101 AV ""Tobis""";;;;Norway;;;18-11-2020;;;COD;Gadus Morhua;1811202013201
Hanstholm;Torsk;A;2;VOD;FALSE;TRUE;3;0,00;78,00;78,00;40,00;3120,00;27.4.A;18-11-2020;SDN;VA 2 S;VA 2 S  (Samler);;;;Norway;;carl@aamodtfiskeri.no;18-11-2020;;;COD;Gadus Morhua;1811202012501
Hanstholm;Torsk;A;4;VOD;FALSE;TRUE;1;0,00;16,00;16,00;20,00;320,00;27.4.A;18-11-2020;SDN;VA 2 S;VA 2 S  (Samler);;;;Norway;;carl@aamodtfiskeri.no;18-11-2020;;;COD;Gadus Morhua;1811202012701
Strandby;Torsk;E;2;;FALSE;FALSE;1;0,00;21,00;21,00;51,00;1071,00;;18-11-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;18-11-2020;;;COD;Gadus Morhua;181120205101
Strandby;Torsk;A;2;;FALSE;FALSE;3;25,00;0,00;75,00;39,50;2962,50;;19-11-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;19-11-2020;;;COD;Gadus Morhua;191120206801
Strandby;Torsk;A;3;;FALSE;FALSE;2;25,00;27,00;52,00;32,25;1677,00;;19-11-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;19-11-2020;;;COD;Gadus Morhua;191120206902
Strandby;Torsk;A;4;;FALSE;FALSE;2;25,00;0,00;50,00;32,00;1600,00;;19-11-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;19-11-2020;;;COD;Gadus Morhua;191120207002
Skagen;Torsk;E;2;TRAWL;FALSE;FALSE;1;0,00;22,00;22,00;43,00;946,00;27, 3AN;19-11-2020;OTB;S 158;"S 158  ""Saron""";Sct. Laurentii Vej 32;9990;Skagen;Denmark;;;19-11-2020;17-11-2020;18-11-2020;COD;Gadus Morhua;1911202020801
Skagen;Torsk;E;2;TRAWL;FALSE;FALSE;3;25,00;0,00;75,00;43,25;3243,75;27, 3AN;19-11-2020;OTB;S 107;"S 107 ""Skagerak""";Sct. Laurentii Vej 39;9990;Skagen;Denmark;;;19-11-2020;18-11-2020;19-11-2020;COD;Gadus Morhua;1911202013001
Skagen;Torsk;E;2;TRAWL;FALSE;FALSE;2;25,00;0,00;50,00;44,50;2225,00;27, 3A;19-11-2020;OTB;8542;Skagen Samlecentral;Auktionsvej;9990;Skagen;Denmark;;;19-11-2020;;;COD;Gadus Morhua;19112020201
Strandby;Torsk;E;4;;FALSE;FALSE;3;25,00;0,00;75,00;33,75;2531,25;;19-11-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;19-11-2020;;;COD;Gadus Morhua;191120207702
Skagen;Torsk;E;4;TRAWL;FALSE;FALSE;1;0,00;25,00;25,00;29,00;725,00;27, 3AN;19-11-2020;OTB;S 107;"S 107 ""Skagerak""";Sct. Laurentii Vej 39;9990;Skagen;Denmark;;;19-11-2020;18-11-2020;19-11-2020;COD;Gadus Morhua;1911202013101
Skagen;Torsk;E;4;TRAWL;FALSE;FALSE;3;25,00;16,00;66,00;29,50;1947,00;27, 3AN;19-11-2020;OTB;S 226;"S 226 "" Emmely Pilegaard""";Sct. Laurentii Vej 39;9990;Skagen;Denmark;22821284;;19-11-2020;17-11-2020;19-11-2020;COD;Gadus Morhua;1911202010101
Skagen;Torsk;E;4;TRAWL;FALSE;FALSE;1;0,00;17,00;17,00;33,00;561,00;27, 3A;19-11-2020;OTB;8542;Skagen Samlecentral;Auktionsvej;9990;Skagen;Denmark;;;19-11-2020;;;COD;Gadus Morhua;19112020401
Strandby;Torsk;A;2;;FALSE;FALSE;1;0,00;32,00;32,00;39,00;1248,00;;20-11-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;20-11-2020;;;COD;Gadus Morhua;201120206801
Strandby;Torsk;A;3;;FALSE;FALSE;2;25,00;23,00;48,00;28,25;1356,00;;20-11-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;20-11-2020;;;COD;Gadus Morhua;201120206701
Hanstholm;Torsk;E;4;TRAWL;FALSE;TRUE;5;20,00;0,00;100,00;30,50;3050,00;27.4.A;20-11-2020;OTB;L 654;"L 654 ""Pia Glanz""";Stormgade 8, 1.s.;6960;Hvide Sande;Denmark;21257167-John;;20-11-2020;14-11-2020;19-11-2020;COD;Gadus Morhua;201120207504
Strandby;Torsk;E;4;;FALSE;FALSE;3;25,00;0,00;75,00;32,50;2437,50;;20-11-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;20-11-2020;;;COD;Gadus Morhua;201120206102
Skagen;Torsk;A;2;TRAWL;FALSE;FALSE;1;22,00;0,00;22,00;48,50;1067,00;27, 3AN;23-11-2020;OTB;S 158;"S 158  ""Saron""";Sct. Laurentii Vej 32;9990;Skagen;Denmark;;;23-11-2020;20-11-2020;21-11-2020;COD;Gadus Morhua;2311202040501
Strandby;Torsk;A;3;;FALSE;FALSE;1;25,00;12,00;12,00;36,50;438,00;;23-11-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;23-11-2020;;;COD;Gadus Morhua;231120204702
Hanstholm;Torsk;A;4;TRAWL;FALSE;TRUE;5;19,00;0,00;95,00;31,25;2968,75;27.4.A;23-11-2020;OTB;HM 227;"HM 227 ""Myggenes""";"Lynge Fiskeri Aps. MC Revision
Havnegade 26,2";7680;Thyborøn;Denmark;;;23-11-2020;17-11-2020;22-11-2020;COD;Gadus Morhua;2311202011005
Strandby;Torsk;A;4;;FALSE;FALSE;3;25,00;9,00;59,00;30,25;1784,75;;23-11-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;23-11-2020;;;COD;Gadus Morhua;231120204601
Skagen;Torsk;E;2;TRAWL;FALSE;FALSE;1;0,00;19,00;19,00;41,00;779,00;27, 3AN;23-11-2020;OTB;S 107;"S 107 ""Skagerak""";Sct. Laurentii Vej 39;9990;Skagen;Denmark;;;23-11-2020;20-11-2020;21-11-2020;COD;Gadus Morhua;2311202030801
Strandby;Torsk;E;4;;FALSE;FALSE;3;25,00;0,00;75,00;37,50;2812,50;;23-11-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;23-11-2020;;;COD;Gadus Morhua;231120204302
Skagen;Torsk;E;4;TRAWL;FALSE;FALSE;1;0,00;17,00;17,00;27,50;467,50;27, 3AN;23-11-2020;OTB;S 107;"S 107 ""Skagerak""";Sct. Laurentii Vej 39;9990;Skagen;Denmark;;;23-11-2020;20-11-2020;21-11-2020;COD;Gadus Morhua;2311202031001
Strandby;Torsk;B;9;;FALSE;FALSE;0;0,00;3,00;3,00;9,00;27,00;;25-11-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;25-11-2020;;;COD;Gadus Morhua;251120203401
Skagen;Torsk;E;3;TRAWL;FALSE;FALSE;1;0,00;25,00;25,00;55,00;1375,00;27, 3AN;25-11-2020;OTB;S 486;S 486 Sajoni;;;;Denmark;;;25-11-2020;23-11-2020;24-11-2020;COD;Gadus Morhua;2511202031801
Strandby;Torsk;E;4;;FALSE;FALSE;6;25,00;32,00;157,00;38,25;6005,25;;25-11-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;25-11-2020;;;COD;Gadus Morhua;251120203101
Skagen;Torsk;E;4;TRAWL;FALSE;FALSE;2;25,00;21,00;46,00;38,50;1771,00;27, 3AN;25-11-2020;OTB;S 226;"S 226 "" Emmely Pilegaard""";Sct. Laurentii Vej 39;9990;Skagen;Denmark;22821284;;25-11-2020;23-11-2020;24-11-2020;COD;Gadus Morhua;2511202034101
Skagen;Torsk;E;4;TRAWL;FALSE;FALSE;1;0,00;19,00;19,00;40,00;760,00;27, 3AN;25-11-2020;OTB;S 107;"S 107 ""Skagerak""";Sct. Laurentii Vej 39;9990;Skagen;Denmark;;;25-11-2020;23-11-2020;24-11-2020;COD;Gadus Morhua;2511202031301
Strandby;Torsk;E;2;;FALSE;FALSE;2;25,00;0,00;50,00;61,00;3050,00;;26-11-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;26-11-2020;;;COD;Gadus Morhua;261120206202
Strandby;Torsk;E;4;;FALSE;FALSE;2;25,00;0,00;50,00;44,00;2200,00;;26-11-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;26-11-2020;;;COD;Gadus Morhua;261120206301
Strandby;Torsk;A;2;;FALSE;FALSE;1;0,00;17,00;17,00;47,00;799,00;;27-11-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;27-11-2020;;;COD;Gadus Morhua;271120208001
Hanstholm;Torsk;E;2;TRAWL;FALSE;TRUE;3;25,00;9,00;59,00;54,00;3186,00;27.3.AN;27-11-2020;OTB;S 430;"S 430 ""Well-Bank""";Sankt. Laurentiivej 39;9990;Skagen;Denmark;;;27-11-2020;25-11-2020;26-11-2020;COD;Gadus Morhua;2711202015001
Strandby;Torsk;E;4;;FALSE;FALSE;4;25,00;0,00;100,00;35,50;3550,00;;27-11-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;27-11-2020;;;COD;Gadus Morhua;271120207801
Strandby;Torsk;A;2;;FALSE;FALSE;4;25,00;32,00;107,00;30,25;3236,75;;30-11-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;30-11-2020;;;COD;Gadus Morhua;301120207901
Strandby;Torsk;A;4;;FALSE;FALSE;2;25,00;0,00;50,00;22,75;1137,50;;30-11-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;30-11-2020;;;COD;Gadus Morhua;301120208101
Strandby;Torsk;E;2;;FALSE;FALSE;2;25,00;0,00;50,00;35,00;1750,00;;30-11-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;30-11-2020;;;COD;Gadus Morhua;301120207403
Skagen;Torsk;E;2;GARN;FALSE;FALSE;2;25,00;0,00;50,00;36,00;1800,00;27, 3A;30-11-2020;GNS;8542;Skagen Samlecentral;Auktionsvej;9990;Skagen;Denmark;;;30-11-2020;;;COD;Gadus Morhua;301120206801
Strandby;Torsk;E;3;;FALSE;FALSE;3;25,00;0,00;75,00;28,75;2156,25;;30-11-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;30-11-2020;;;COD;Gadus Morhua;301120207502
Strandby;Torsk;E;4;;FALSE;FALSE;2;25,00;12,00;37,00;24,25;897,25;;30-11-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;30-11-2020;;;COD;Gadus Morhua;3011202016701
Strandby;Torsk;E;4;;FALSE;FALSE;3;25,00;0,00;75,00;25,25;1893,75;;30-11-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;30-11-2020;;;COD;Gadus Morhua;301120207601
Skagen;Torsk;E;4;TRAWL;FALSE;FALSE;1;0,00;25,00;25,00;24,25;606,25;27, 3AN;30-11-2020;OTB;S 107;"S 107 ""Skagerak""";Sct. Laurentii Vej 39;9990;Skagen;Denmark;;;30-11-2020;27-11-2020;29-11-2020;COD;Gadus Morhua;3011202016301
Skagen;Torsk;E;4;GARN;FALSE;FALSE;2;25,00;29,00;54,00;25,25;1363,50;27, 3A;30-11-2020;GNS;8542;Skagen Samlecentral;Auktionsvej;9990;Skagen;Denmark;;;30-11-2020;;;COD;Gadus Morhua;301120207001
Skagen;Torsk;E;2;TRAWL;FALSE;FALSE;1;25,00;0,00;25,00;40,00;1000,00;27, 3A;02-12-2020;OTB;8542;Skagen Samlecentral;Auktionsvej;9990;Skagen;Denmark;;;02-12-2020;;;COD;Gadus Morhua;021220202601
Strandby;Torsk;E;3;;FALSE;FALSE;1;0,00;18,00;18,00;32,50;585,00;;02-12-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;02-12-2020;;;COD;Gadus Morhua;021220206201
Skagen;Torsk;E;3;GARN;FALSE;FALSE;0;0,00;6,00;6,00;25,00;150,00;27, 3A;02-12-2020;GNS;8542;Skagen Samlecentral;Auktionsvej;9990;Skagen;Denmark;;;02-12-2020;;;COD;Gadus Morhua;021220202401
Hirtshals;Torsk;E;4;;FALSE;FALSE;8;20,00;0,00;160,00;28,00;4480,00;27.3.AN;02-12-2020;;FFHI;F. F. Hirtshals;J. Fibigersgade 16;9850;Hirtshals;Denmark;98941437;;02-12-2020;;;COD;Gadus Morhua;021220205203
Strandby;Torsk;E;4;;FALSE;FALSE;1;25,00;0,00;25,00;31,50;787,50;;02-12-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;02-12-2020;;;COD;Gadus Morhua;021220206102
Skagen;Torsk;E;4;TRAWL;FALSE;FALSE;1;0,00;25,00;25,00;22,50;562,50;27, 3AN;02-12-2020;OTB;S 226;"S 226 "" Emmely Pilegaard""";Sct. Laurentii Vej 39;9990;Skagen;Denmark;22821284;;02-12-2020;30-11-2020;01-12-2020;COD;Gadus Morhua;0212202010801
Skagen;Torsk;E;4;TRAWL;FALSE;FALSE;1;0,00;25,00;25,00;23,00;575,00;27, 3AN;02-12-2020;OTB;S 107;"S 107 ""Skagerak""";Sct. Laurentii Vej 39;9990;Skagen;Denmark;;;02-12-2020;30-11-2020;01-12-2020;COD;Gadus Morhua;021220209801
Skagen;Torsk;E;4;TRAWL;FALSE;FALSE;2;25,00;0,00;50,00;24,00;1200,00;27, 3A;02-12-2020;OTB;8542;Skagen Samlecentral;Auktionsvej;9990;Skagen;Denmark;;;02-12-2020;;;COD;Gadus Morhua;021220202801
Skagen;Torsk;E;4;GARN;FALSE;FALSE;0;0,00;4,00;4,00;25,00;100,00;27, 3A;02-12-2020;GNS;8542;Skagen Samlecentral;Auktionsvej;9990;Skagen;Denmark;;;02-12-2020;;;COD;Gadus Morhua;021220202501
